ER66001,ER66002,ER67883,ER70882,ER71485,ER71570,ER71571
2,4154,0,2,0,2.896,1671.517
2,4389,0,2,-31840,5.4,3338.546
2,3789,0,2,2345000,5.426,2369.028
2,8218,0,2,8000,1.847,943.13
2,7007,0,2,35000,2.294,1287.002
2,7927,0,2,-39200,0.462,237.644
2,6604,0,2,16050,2.989,1559.301
2,5505,0,2,150500,2.132,1672.562
2,5461,0,2,13000,2.869,1530.467
2,8377,0,2,4320,1.048,633.78
2,3492,0,2,100000,2.382,2062.163
2,3657,0,2,-58100,1.402,875.946
2,1204,0,2,105000,2.28,1121.68
2,1198,0,2,8200,4.565,2102.72
2,1374,0,2,102600,2.294,724.32
2,2100,0,2,34000,2.206,1156.803
2,2081,0,2,259000,1.764,1276.563
2,1383,0,2,53000,3.656,1461.062
2,2040,0,2,-12700,1.472,512.404
2,1235,0,2,16500,2.171,997.768
2,1060,0,2,210000,1.063,663.151
2,9304,0,2,4000,1.155,842.137
2,6640,0,2,161200,3.232,1139.027
2,9114,0,2,-72000,3.386,718.299
2,9318,0,2,-53500,2.762,1292.654
2,9196,0,2,-15800,3.321,1945.381
2,6170,0,2,-4300,1.631,555.743
2,8184,0,2,142200,1.765,531.41
2,2038,0,2,95000,11.172,4405.83
2,2419,0,2,87000,9.334,3945.985
2,1808,0,2,15700,9.37,3719.79
2,1541,0,2,8000,9.075,4750.792
2,1693,0,2,-39980,28.466,9101.016
2,1882,0,2,2200,3.933,2383.99
2,2168,0,1,-99070,3.933,2774.791
2,658,0,2,39500,12.419,8491.168
2,547,0,2,3200,2.763,1225.448
2,637,0,2,62000,3.624,2394.711
2,219,0,2,5000,1.87,2132.22
2,243,0,2,80000,10.858,8118.836
2,507,0,2,130000,1.079,721.906
2,3632,0,2,-34700,2.911,788.151
2,2832,0,2,-82000,1.979,642.75
2,3334,0,2,-36000,1.472,641.715
2,3095,0,2,-17850,1.262,788.476
2,109,0,2,65500,9.979,3786.228
2,218,0,2,33815,9.156,2769.714
2,153,0,2,-60700,7.399,3591.592
2,99,0,2,-2500,5.058,2132.425
2,1231,0,2,-24000,1.941,833.169
2,2536,0,2,8000,2.212,1874.316
2,668,0,2,0,8.968,3820.032
2,560,0,2,200900,1.414,669.847
2,6212,0,2,-400,2.725,1128.328
2,8853,0,2,10100,0.637,245.508
2,5711,0,2,3000,3.62,1971.804
2,6456,0,2,-7000,1.482,904.876
2,5999,0,2,7500,2.075,731.275
2,7491,0,2,-7000,0.925,432.679
2,5786,0,2,-1000,1.971,820.757
2,5980,0,2,39800,0.626,237.426
2,9411,0,2,10000,0.481,261.775
2,4705,0,2,500,0.739,408.603
2,925,0,2,-359796,11.483,3981.686
2,179,0,2,147500,7.503,4957.924
2,5983,0,2,-9000,3.448,1833.892
2,4826,0,2,3600,1.475,618.816
2,6596,5000,2,-4800,6.299,2526.257
2,5004,0,2,20035,3.006,2090.881
2,7347,0,2,7700,1.961,948.666
2,4324,0,2,1800,2.649,875.687
2,8216,0,2,111600,1.16,613.992
2,5078,6000,2,5110,2.201,1531.481
2,5813,0,2,1302000,8.704,4448.588
2,3299,0,2,25,0.885,302.207
2,3081,0,2,-12000,1.023,353.31
2,3543,0,2,709800,5.275,2957.399
2,3005,0,2,35040,1.456,814.184
2,3345,0,2,5100,5.016,2320.603
2,2957,0,2,2800,10.656,5974.226
2,3305,0,2,-57400,9.668,2156.888
2,3180,0,2,-114400,2.664,923.768
2,2612,0,2,134500,3.034,1522.418
2,2621,0,2,10600,3.284,1572.338
2,3436,0,2,3800,2.108,1054.592
2,3106,0,2,9000,2.18,832.58
2,2787,0,2,33800,3.17,1980.562
2,2696,0,2,-15500,1.559,813.147
2,1658,0,2,86100,2.925,1804.339
2,1727,0,2,3000,1.815,662.892
2,1452,0,2,5000,1.017,331.703
2,1926,0,2,14000,2.068,984.206
2,1350,0,2,3200,2.438,1366.967
2,2275,0,2,24700,0.583,297.645
2,2267,0,2,-2400,1.862,784.817
2,4159,0,2,0,0.746,716.447
2,3867,0,2,5000,0.302,271.06
2,4076,0,2,81000,0.423,259.276
2,5961,0,2,30400,4.073,1156.032
2,8908,0,2,76500,1.13,555.872
2,6611,0,2,60000,2.165,561.447
2,8940,0,2,43000,1.435,420.627
2,5724,0,2,115000,1.02,283.767
2,6874,0,2,0,1.042,470.417
2,1082,0,2,160000,2.519,714.821
2,1579,0,2,0,3.74,1171.621
2,1024,0,2,-17500,5.052,1983.101
2,1107,0,2,911,1.883,971.681
2,1187,0,2,-41800,4.627,1048.015
2,1804,0,2,-100000,3.002,769.22
2,1633,0,2,-27450,1.374,411.451
2,1026,0,2,0,3.695,1260.795
2,1102,0,2,1000,1.57,320.05
2,1062,0,2,0,2.594,1070.152
2,645,0,2,0,2.19,769.936
2,725,0,2,10400,1.586,630.191
2,628,0,2,8000,1.571,679.281
2,225,0,2,81500,3.778,1564.339
2,3919,0,2,971000,2.859,1614.288
2,7008,0,2,68300,2.507,1094.64
2,9311,0,2,-24550,2.073,876.369
2,3810,0,2,5000,1.551,908.392
2,9567,0,2,217000,0.598,245.875
2,3965,0,2,7000,1.724,384.617
2,6439,0,2,248000,1.796,941.541
2,111,0,2,9100,12.933,4213.253
2,89,0,2,5050,2.47,1303.093
2,2883,0,2,1010,11.232,3502.99
2,2918,0,2,-35300,3.461,1479.138
2,3572,0,2,1008000,4.934,1576.583
2,2922,0,2,-19650,2.105,957.869
2,3355,0,2,-23000,2.278,1051.146
2,1347,0,2,806700,6.999,4121.271
2,1516,0,2,102000,7.502,3162.845
2,1437,0,2,182000,10.319,2841.626
2,1182,0,2,160200,3.242,1150.907
2,1843,0,2,-11000,2.829,1027.693
2,1950,0,2,49800,5.564,2720.612
2,1406,0,2,300,5.554,2715.723
2,1365,0,2,246000,3.279,1011.259
2,7070,0,2,0,5.706,3744.315
2,8365,0,2,74460,1.637,1260.714
2,7057,0,2,37000,7.846,3090.386
2,8297,0,2,150,7.525,2531.543
2,6833,0,2,0,10.598,4425.256
2,7428,0,2,-14500,6.167,2590.056
2,8291,0,2,5000,5.077,2601.863
2,7759,0,2,2500,4.969,2546.515
2,8044,0,2,204700,3.226,1563.173
2,8594,0,2,200,9.682,4694.19
2,7066,0,2,5000,3.84,1050.463
2,6470,0,2,2500,1.622,716.955
2,9243,0,2,1700,1.425,620.912
2,8375,0,2,-70000,1.54,606.413
2,8830,0,2,-225,0.389,237.467
2,4438,0,2,20000,0.772,306.751
2,8644,0,9,-21990,2.79,1947.022
2,3766,0,7,37020,2.905,1721.091
2,4186,0,2,2045,2.277,1103.525
2,8342,0,2,82000,2.681,937.754
2,5261,0,2,717000,0.339,266.187
2,3981,0,2,-5000,1.834,570.525
2,6500,0,2,-94308,1.393,356.851
2,5646,0,2,23300,1.554,673.943
2,4084,0,2,500,2.37,955.712
2,5347,0,2,15800,0.951,301.488
2,5888,0,2,0,1.95,659.466
2,4398,0,2,5000,0.752,238.311
2,5628,0,2,67000,2.447,719.589
2,7304,0,2,13000,1.036,556.772
2,5637,0,2,40500,2.278,984.979
2,8862,0,2,1800,3.452,895.203
2,8180,0,7,8015,0.245,271.871
2,5472,0,2,-55200,0.159,237.64
2,4805,0,2,-61170,0.392,271.668
2,4094,0,2,0,1.181,453.323
2,5393,0,2,-16000,1.021,745.68
2,4126,0,2,-16500,0.91,334
2,4198,0,2,4500,0.626,336.411
2,2784,0,2,30800,3.446,1574.202
2,2855,0,2,8000,1.043,360.217
2,3216,0,2,-52995,1.197,598.943
2,3149,0,2,0,1.181,678.039
2,3711,0,2,-1800,0.599,324.775
2,6465,0,2,0,22.508,10162.507
2,6282,0,2,43200,18.426,7930.748
2,6521,0,2,109000,16.977,6162.634
2,8370,0,2,55000,9.312,4205.15
2,6004,0,2,1000,2.302,602.777
2,6315,0,2,0,8.148,2966.183
2,6934,0,2,0,22.14,5014.709
2,5401,0,2,13000,11.28,3975.316
2,6286,0,2,11000,6.771,2385.523
2,6542,0,2,-12732,8.321,3310.359
2,8567,0,2,0,3.124,1305.867
2,8966,0,2,3000,3.766,842.278
2,6001,0,2,5050,3.024,1263.985
2,5028,0,2,0,11.551,4836.241
2,962,0,2,-34075,14.981,7327.964
2,4862,0,2,16000,47.335,14314.829
2,4913,0,2,30,29.929,10468.64
2,5076,0,2,358000,50.561,25258.242
2,4856,1000,2,108750,45.975,38536.477
2,4866,0,2,68500,40.259,21840.71
2,6327,0,2,256276,39.02,15369.017
2,3939,0,2,-3290,26.243,12308.043
2,6824,0,2,42000,22.334,7114.184
2,7568,0,2,9000,39.289,22016.924
2,4233,0,2,0,13.709,5787.192
2,8809,0,2,16000,14.073,6403.619
2,6176,0,2,162550,7.759,4251.758
2,4570,0,2,0,8.857,2821.274
2,5652,0,2,25000,11.295,4243.15
2,9028,0,2,9500,27.208,8362.793
2,8213,0,2,0,13.427,6782.073
2,7037,0,2,-5000,22.666,11873.236
2,6392,0,2,42000,9.391,4685.184
2,7204,0,2,-10000,8.194,4275.32
2,5769,0,2,-8000,7.642,3612.081
2,7558,0,2,0,13.583,7270.148
2,7222,0,2,-24500,10.258,3564.532
2,8098,0,2,-2100,15.483,4702.18
2,7436,0,2,0,14.137,7300.904
2,4577,0,2,0,7.281,2035.742
2,5002,0,2,0,7.634,2134.631
2,5765,0,2,-7000,3.323,2192.008
2,7335,0,2,43000,9.836,4476.004
2,8085,0,2,2650,6.756,2289.776
2,8101,0,2,-27000,2.703,1830.415
2,6592,0,2,-48100,7.077,3613.543
2,8181,0,2,85900,1.562,947.171
2,5674,0,2,15000,1.07,654.47
2,8838,0,2,10300,3.624,1357.006
2,5658,0,2,5,4.082,1637.114
2,8925,0,2,0,3.481,1871.921
2,7845,0,2,0,0.673,283.719
2,7959,0,2,19200,1.617,987.723
2,7794,0,2,3000,0.581,237.614
2,8827,0,2,31400,1.643,718.786
2,7901,0,2,-22800,1.034,700.51
2,8207,0,2,114500,1.811,1159.152
2,8749,0,2,72500,0.667,575.227
2,7954,0,2,106500,1.041,705.789
2,3985,0,2,5400,1.727,1200.683
2,8895,0,2,246000,1.752,1056.695
2,5059,0,2,212000,1.816,1241.804
2,5491,0,2,457000,2.286,1127.7
2,4341,0,2,103600,3.099,953.898
2,7331,0,2,18800,1.088,713.738
2,1186,0,2,153500,3.042,1637.957
2,1036,0,2,489000,6.797,2109.634
2,1216,0,2,0,5.261,2808.079
2,1148,0,2,-38000,1.067,542.126
2,2207,0,2,178000,1.443,1292.474
2,1215,4500,2,-5749,8.144,3306.08
2,1307,0,2,122100,3.256,1532.802
2,1284,0,2,400,2.569,1511.329
2,6087,0,2,0,6.6,2954.073
2,9401,0,7,903100,2.204,2109.109
2,6192,0,2,7400,1.904,709.084
2,5876,0,2,7000,3.737,2111.818
2,4599,0,2,0,3.83,2134.043
2,7251,0,2,185000,6.752,2904.972
2,6284,0,2,-19300,1.88,706.36
2,5450,0,2,50000,6.196,3046.085
2,7704,0,2,55000,8.024,2017.5
2,6916,0,2,-8000,8.738,1771.968
2,8858,0,2,100,1.466,726.456
2,7186,0,2,0,0.593,286.22
2,3012,0,2,300,23.471,13443.665
2,3215,0,2,89350,26.183,13382.565
2,3182,0,2,30000,8.13,4560.913
2,3454,0,2,51000,22.288,9783.787
2,2896,0,2,54000,43.079,30983.217
2,3537,0,2,9500,21.509,11614.525
2,3444,0,2,8500,10.775,5684.544
2,3003,0,2,2000,10.704,5584.568
2,5518,0,2,65400,48.794,13210.945
2,6177,0,2,146500,22.399,12823.555
2,6026,0,2,45000,21.528,15575.462
2,6594,0,2,-3000,8.881,5388.57
2,7047,0,2,11000,13.97,9218.081
2,7210,0,2,36000,13.25,6201.383
2,6448,0,2,-29800,11.757,6478.781
2,4839,0,2,39900,6.442,2960.825
2,7365,0,2,27000,15.486,8689.589
2,6483,0,2,2750,20.129,12444.739
2,9274,0,2,-7900,34.03,21039.021
2,6220,0,2,22000,35.009,20052.514
2,6821,0,2,2027500,9.198,3683.287
2,8463,0,2,-123600,15.027,6472.438
2,7021,0,2,4000,13.243,5954.708
2,7586,0,2,22200,10.516,5311.706
2,5033,0,2,986000,9.558,8813.135
2,4801,0,2,843000,7.173,3395.057
2,6769,0,1,267000,7.444,3385.673
2,4914,0,2,-17000,4.984,1436.841
2,5119,0,2,-9500,5.726,3091.951
2,4031,0,2,-3000,5.389,2909.976
2,4088,0,2,0,5.429,2366.942
2,4080,0,2,220000,3.005,1019.502
2,8182,0,2,109453,1.297,1330.729
2,5835,0,2,18500,3.603,1763.59
2,4015,0,2,900160,4.881,1946.002
2,4090,0,2,9750,3.251,1580.925
2,7134,0,9,60000,1.629,1029.417
2,5027,0,2,6000,2.458,1556.106
2,9255,0,2,205000,3.051,1339.137
2,5909,0,2,169900,6.439,2083.934
2,5502,0,2,161000,4.544,2226.868
2,6006,0,2,-77000,4.222,2701.844
2,9151,0,2,14000,4.332,2961.784
2,9068,0,2,1850,3.399,1197.881
2,4701,0,2,-50000,3.609,2207.46
2,5714,0,2,155000,4.841,2741.87
2,7314,0,2,8000,3.114,1758.295
2,8272,0,2,10000,1.553,871.203
2,3290,0,2,75000,1.631,988.745
2,3404,0,2,5000,0.736,515.334
2,2816,0,2,197000,0.826,407.225
2,6649,0,2,0,5.56,1531.992
2,7283,0,2,43503,6.64,2129.592
2,6884,0,2,-57000,5.711,2199.984
2,7168,0,2,-100,3.342,1283.242
2,7848,0,2,2000,3.49,1439.795
2,7764,0,2,1900,2.724,1554.646
2,3601,0,2,150000,9.261,6639.634
2,3065,0,2,209000,14.561,5796.529
2,3189,0,2,37300,13.705,4829.939
2,3154,0,2,10000,12.095,2698.341
2,3378,0,2,3000,4.515,1733.436
2,8598,0,2,-400,7.277,2370.667
2,4409,0,2,-67000,1.683,1218.984
2,3986,0,2,0,3.98,3219.56
2,5737,0,2,85132,3.868,2362.199
2,4455,0,2,92000,1.406,592.863
2,8639,0,2,17000,3.097,720.1
2,8792,0,2,708000,3.203,1542.295
2,5989,0,2,0,1.929,945.387
2,4177,0,2,35,1.253,749.406
2,7469,0,2,157000,1.976,908.301
2,4991,0,2,75000,1.247,547.49
2,8704,0,2,71000,0.719,250.195
2,4498,0,2,-30000,4.003,2135.4
2,4303,0,2,1000,4.203,1931.652
2,5255,0,2,0,1.976,600.585
2,9010,0,2,3163,2.658,1643.306
2,5247,0,2,90025,2.499,1574.779
2,4861,0,2,18058,1.021,355.357
2,7252,0,2,110000,0.958,587.938
2,1673,0,9,200,4.694,1018.751
2,1675,0,2,57000,6.516,2868.854
2,1454,0,2,0,5.097,2083.786
2,1494,0,2,0,8.328,2855.341
2,1613,0,2,0,6.765,2303.01
2,1674,0,2,4800,5.685,2277.787
2,1554,0,2,-20000,4.384,1285.238
2,1902,0,2,0,5.134,1211.165
2,1909,0,2,8000,9.071,2934.621
2,1640,0,2,12000,5.834,3846.008
2,1593,0,2,-50000,4.378,2735.3
2,2083,0,2,19000,4.345,1779.966
2,1741,0,2,1000,3.383,1471.347
2,1637,0,2,0,2.021,846.013
2,1893,0,2,2100,2.231,912.646
2,8341,0,2,-64200,3.587,938.651
2,9457,0,2,83000,2.725,1643.949
2,8732,0,2,-10800,1.893,1146.532
2,6326,0,1,-13000,1.188,604.167
2,7506,0,2,1600000,12.888,4469.588
2,8041,0,2,120000,5.393,2339.534
2,6288,0,2,-29800,5.8,2070.602
2,9194,0,7,20000,7.603,3857.727
2,7612,0,2,95000,7.141,6026.038
2,7478,0,2,500000,8.468,2273.281
2,5923,0,2,-123500,4.769,1214.467
2,9548,0,9,-14000,1.293,348.178
2,4314,0,2,-99200,1.505,712.486
2,7315,0,2,13700,0.746,354.609
2,7987,0,1,1592000,1.02,341.033
2,4488,0,2,-178000,1.622,848.567
2,5848,0,2,0,1.135,618.232
2,7333,0,2,1500,0.463,280.885
2,6509,0,2,10000,1.658,761.998
2,6836,0,2,3200,0.9,307.386
2,6987,0,2,313500,1.703,782.68
2,7523,0,2,0,0.806,461.382
2,6397,0,2,7000,0.606,244.196
2,6210,0,2,0,0.537,290.565
2,8189,0,2,25000,0.564,313.402
2,6313,0,2,25025,0.227,278.592
2,6878,0,2,115000,0.431,237.472
2,7397,0,5,8150,0.429,276.408
2,2914,0,2,20300,1.579,814.168
2,2940,0,2,30170,0.726,553.056
2,3010,0,2,0,0.952,498.957
2,3198,0,2,-47000,0.321,244.704
2,3724,0,2,33000,1.229,577.949
2,3073,0,2,28,0.499,253.066
2,3158,0,2,12000,0.517,239.905
2,3121,0,2,-18200,0.288,287.835
2,2897,0,2,9045,1.067,611.167
2,3048,0,2,278000,0.752,394.079
2,2924,0,2,-76000,0.141,295.932
2,3080,0,2,42500,0.384,282.515
2,2911,0,2,-49995,0.821,353.633
2,3217,0,2,-750,0.355,237.472
2,26,0,2,42554,3.882,1411.496
2,937,0,2,-86000,1.771,828.852
2,332,0,2,-37950,1.346,840.646
2,6216,0,2,100000,1.758,866.987
2,4963,0,2,400,3.524,1241.934
2,6447,0,2,0,1.699,980.8
2,8764,0,2,-19000,0.686,263.968
2,4869,0,2,700,1.531,609.968
2,893,0,2,900,9.37,4020.368
2,1676,0,2,-26000,6.141,6180.808
2,2137,0,2,3000,5.294,1241.988
2,1155,0,2,700,6.457,5534.754
2,1144,0,2,37,4.071,1572.268
2,1971,0,2,258000,1.875,971.768
2,1202,0,2,0,2.581,1182.461
2,2500,0,2,-1876,2.479,989.783
2,2059,0,2,513,1.174,557.509
2,1247,0,2,0,5.183,1974.453
2,2004,0,2,0,3.692,1279.939
2,1845,0,2,10034,2.312,1658.597
2,2403,0,2,1800,0.944,278.341
2,7684,0,2,405000,4.393,2056.4
2,3011,0,2,-11000,5.197,3021.614
2,2770,0,2,-59600,1.323,438.081
2,3119,0,2,0,3.604,1755.359
2,2865,0,2,500,1.802,1316.722
2,3695,0,2,900,4.437,2577.011
2,5968,0,2,6000,18.848,7787.04
2,5470,0,2,32000,20.637,8386.255
2,5507,0,2,61000,11.023,6444.862
2,8697,0,2,439000,13.162,6207.512
2,6133,0,2,108500,10.621,4839.314
2,3558,0,2,349000,4.472,3036.805
2,2388,0,2,37040,3.195,1322.939
2,5225,0,2,100,1.741,736.015
2,4813,0,2,80000,6.747,4248.018
2,4284,0,2,0,1.166,816.656
2,4894,0,2,5500,2.035,1155.944
2,5101,0,2,4600,1.031,483.691
2,4591,0,2,48000,3.376,1154.714
2,4929,0,2,5000,2.754,1090.803
2,4759,0,2,39105,4.854,2984.37
2,4508,0,2,287000,3.28,1068.543
2,6010,0,2,108000,4.27,1927.77
2,9523,0,2,-335000,2.088,1244.492
2,4343,0,2,8000,0.858,383.833
2,1042,0,2,-2300,3.035,2017.86
2,1257,0,2,-4500,0.611,237.976
2,1980,0,2,5000,1.15,349.103
2,1391,0,3,18000,1.693,770.681
2,1644,0,2,-15000,0.429,381.812
2,1816,9999998,2,-7300,5.837,2340.768
2,1720,0,2,74000,9.032,4125.999
2,2055,0,2,18001,8.475,5741.737
2,2429,0,2,300,10.845,8047.818
2,2386,0,2,-2000,2.414,961.824
2,2393,0,2,-29400,9.006,3136.057
2,2410,0,2,107000,6.211,2799.234
2,1988,0,2,10500,1.601,864.245
2,2431,0,2,11200,6.021,3722.479
2,1321,0,2,190300,5.512,3768.838
2,1973,0,2,-35000,5.436,3447.513
2,2142,0,2,187000,2.795,1465.406
2,1512,0,2,100000,2.47,718.721
2,1442,0,2,-2900,7.763,2365.302
2,1789,0,2,22000,5.931,2920.687
2,1655,0,2,35000,4.576,1298.797
2,1922,0,2,0,9.754,4024.001
2,752,0,2,283000,2.061,1106.273
2,3769,0,2,0,23.557,9441.983
2,5273,0,2,2300,9.343,5125.855
2,4267,0,2,500,16.311,7919.752
2,4934,0,2,-56700,11.933,3782.267
2,8543,0,2,0,24.515,6169.602
2,4949,0,2,10300,18.426,4701.748
2,8143,0,2,567000,21.667,6329.326
2,6896,0,2,11000,12.945,5265.679
2,4849,0,2,0,21.091,5307.896
2,4889,0,2,15000,12.192,5488.067
2,9118,0,2,0,11.697,4647.76
2,8930,0,2,7000,6.015,3233.902
2,8459,0,2,0,14.389,7176.41
2,9590,0,9,0,10.895,1695.963
2,3878,0,2,-28500,8.491,5783.404
2,6262,0,2,54600,5.127,2428.789
2,6223,0,2,66000,3.611,977.676
2,7374,0,2,27000,3.828,2161.514
2,6156,0,2,-4670,4.695,1810.935
2,6585,0,2,-5000,1.685,507.173
2,6560,0,2,40785,1.643,900.111
2,6270,0,2,164550,1.684,670.899
2,7875,0,2,-22200,4.002,1469.712
2,6717,0,2,-18500,3.218,1412.457
2,6914,0,2,-35000,1.053,390.405
2,7454,0,2,8500,1.836,1126.984
2,8714,0,2,15400,1.395,600.961
2,9268,0,2,-59100,2.979,1334.721
2,6634,0,2,68400,3.091,1864.028
2,7024,0,2,800,6.487,4010.583
2,7055,0,2,160000,3.028,1587.589
2,3784,0,2,5350,2.893,1730.963
2,3945,0,2,2000,3.05,1133.865
2,3917,0,2,24000,0.757,294.305
2,4824,2500,2,47500,0.668,289.811
2,6279,0,2,-33000,0.69,378.129
2,4986,0,2,2000,0.658,335.993
2,5385,0,2,16000,1.4,755.978
2,4594,0,2,-96400,0.682,498.338
2,4054,0,2,0,1.602,688.041
2,6621,0,2,0,1.741,853.005
2,3868,0,9,-15900,1.641,1006.9
2,6401,0,2,14800,0.927,473.224
2,9489,0,2,6300,0.803,528.999
2,4018,0,2,0,1.648,807.672
2,3849,0,2,15000,0.722,382.158
2,9133,0,2,95000,1.56,672.033
2,3844,0,2,28500,1.615,923.6
2,3074,0,2,102800,2.245,1571.908
2,3616,0,2,0,0.484,385.143
2,2579,0,2,45,3.729,2401.25
2,2718,0,2,0,1.68,620.32
2,3617,0,2,0,2.101,1028.159
2,2644,0,2,4000,2.872,1372.6
2,3614,0,2,55000,0.821,466.354
2,3431,0,2,2800,0.938,521.678
2,3136,0,2,5700,0.524,293.778
2,7570,0,2,-49962,2.933,887.24
2,8618,0,2,137000,0.794,238.909
2,4613,0,2,20300,1.402,404.184
2,9327,0,2,-19000,1.4,762.868
2,9231,0,2,-49500,0.984,287.304
2,6303,0,2,53000,9.706,4775.011
2,5561,0,2,292000,7.384,2382.583
2,4793,0,2,120000,9.913,5303.466
2,4941,0,2,70100,2.568,1240.805
2,6704,0,2,13150,4.838,3067.944
2,6678,0,2,10,4.875,1500.565
2,6296,0,2,88250,4.329,2428.71
2,4945,0,2,-47000,2.2,1258.544
2,6519,0,2,42000,1.469,660.164
2,7253,0,2,7000,2.171,792.081
2,6552,0,2,80000,0.888,571.491
2,7656,0,2,50,2.359,1359.383
2,6607,0,2,13000,3.027,1792.123
2,8222,0,2,-37300,2.795,623.552
2,6713,0,2,35000,2.84,1639.478
2,8938,0,2,32000,3.371,1549.274
2,8903,0,2,88000,1.968,1026.542
2,7577,0,2,19000,2.36,1328.553
2,3796,0,2,15908,3.794,2345.638
2,7803,0,2,15500,2.466,1360.478
2,8329,0,2,244000,3.824,1874.226
2,8256,0,2,239000,1.823,1022.528
2,8280,0,2,58500,1.821,741.432
2,8564,0,2,-83500,1.882,893.966
2,7196,0,2,20,4.745,1901.864
2,5672,0,2,7500,4.598,2178.722
2,7170,0,2,0,3.979,1152.636
2,7302,0,2,20000,3.843,1227.481
2,7732,0,2,-42400,1.944,789.056
2,6819,0,2,1000,1.461,645.503
2,7243,0,2,0,1.601,798.795
2,8344,0,2,4200,2.621,1082.042
2,7601,0,2,0,0.891,364.383
2,7465,0,2,256000,1.18,486.893
2,9254,0,2,202800,5.475,2304.719
2,5818,0,2,5020,2.231,1227.738
2,7920,0,2,0,0.592,240.33
2,6855,0,2,-94000,1.393,589.592
2,8421,0,9,0,1.35,989.107
2,5037,0,2,48120,1.88,833.867
2,5088,0,2,110000,4.036,2208.13
2,5583,0,2,38000,6.328,1767.09
2,4695,0,2,10100,1.237,668.547
2,7147,0,2,1000,1.643,913.368
2,6036,0,2,66000,1.131,345.512
2,5978,0,2,63400,3.908,1436.671
2,8001,0,2,0,1.419,587.559
2,8296,0,2,10056,1.081,433.542
2,7998,0,2,112000,1.819,830.956
2,7784,0,2,1500,0.586,437.172
2,4500,0,2,54000,1.377,797.061
2,5721,0,2,-91900,0.524,237.798
2,6222,0,2,143000,0.701,462.232
2,7587,0,2,360000,1.069,905.179
2,5489,0,2,-185500,1.391,401.012
2,5595,0,2,0,0.435,284.271
2,7268,0,2,27000,0.786,705.228
2,5459,0,2,0,0.779,433.157
2,7678,0,2,0,0.728,320.067
2,6702,0,2,19500,0.382,237.426
2,7669,0,2,9000,0.75,298.827
2,7471,0,2,10000,0.727,247.176
2,5624,0,2,27500,0.213,237.671
2,9090,0,2,16100,0.529,300.631
2,5391,0,2,80000,0.786,379.501
2,7250,0,2,0,0.378,299.767
2,4624,0,2,42520,7.595,3144.827
2,4304,0,2,21000,9.382,5613.515
2,4078,0,2,8000,11.187,7203.749
2,4130,0,2,174000,1.078,860.334
2,5415,0,2,300,4.691,2533.067
2,4434,0,2,-36500,2.384,1243.955
2,5241,0,2,55200,1.382,660.626
2,1646,0,2,19500,6.087,4152.516
2,1715,0,2,19500,5.053,3779.166
2,1729,0,2,101700,2.545,1452.668
2,1664,0,2,33051,8.277,3804.018
2,1611,0,2,25000,3.47,1559.409
2,1671,0,2,200,6.384,3663.647
2,1702,0,2,-8997,4.706,2593.018
2,1591,0,2,41000,5.537,1704.334
2,1573,0,2,15200,1.201,955.695
2,2538,0,2,40500,4.378,2716.673
2,1829,0,1,41600,2.485,1270.09
2,1648,0,1,-58790,2.174,1247.245
2,6189,0,2,407000,5.591,3202.468
2,8617,0,2,117000,1.459,762.432
2,9562,0,2,57000,2.483,846.051
2,8328,0,2,103500,4.228,4338.882
2,8013,0,2,-95000,2.241,1087.968
2,5212,0,2,-35000,1.045,331.271
2,6783,0,2,16500,0.551,275.353
2,6834,0,2,-24000,4.196,1088.143
2,4795,0,2,7000,1.508,622.451
2,4390,0,2,14100,0.668,281.744
2,4011,0,2,53500,1.905,801.916
2,8196,0,2,28400,1.399,410.072
2,293,0,2,100,3.008,766.322
2,811,0,2,0,1.8,778.297
2,3752,0,2,5700,0.893,625.401
2,3351,0,2,1400,0.394,237.438
2,3281,0,2,-7500,0.398,237.537
2,6345,0,2,1485,1.563,935.187
2,5753,0,2,87500,0.533,419.965
2,6881,0,1,0,0.227,332.073
2,8777,0,2,95000,2.07,1784.086
2,4918,0,2,23010,7.378,4098.829
2,4190,0,2,-12000,10.999,5024.564
2,4747,0,2,10000,11.048,6397.335
2,5320,0,2,189900,1.597,833.299
2,4458,0,2,12000,2.497,1243.418
2,4999,0,1,0,8.962,8625.28
2,4961,0,2,-46997,5.856,2793.016
2,5003,0,2,50000,4.833,2721.165
2,6741,0,2,144800,3.449,1724.931
2,5736,0,2,11000,5.599,2921.276
2,4988,0,2,3000,5.153,3315.997
2,1542,0,2,5300,7.945,3986.687
2,2068,0,2,6300,5.491,2969.037
2,2143,0,2,8000,5.347,1861.925
2,7658,0,2,6837,19.259,12213.748
2,9060,0,2,52200,45.768,30150.612
2,7560,0,2,26000,25.261,9376.053
2,6409,0,2,20500,14.085,6067.009
2,7127,0,2,0,22.513,12445.059
2,6786,0,2,-7800,8.643,3895.4
2,5612,0,2,1120000,16.801,6688.089
2,6469,0,2,-11000,15.375,7688.989
2,7655,0,2,5000,10.588,5406.528
2,4002,0,2,29000,17.076,9780.96
2,5338,0,2,25500,7.434,5347.535
2,7317,0,2,19260,7.739,5720.144
2,7554,0,2,25010,12.272,7902.423
2,7383,0,2,2000,6.248,3082.183
2,8379,0,2,-4000,7.366,3114.005
2,6209,0,2,12550,10.654,5156.829
2,5430,0,2,6500,4.904,2268.938
2,5195,0,2,0,6.559,3509.924
2,7332,0,2,32000,9.324,6437.821
